y_true,y_proba,relevance,threshold
0,0.1037579448740832,1,0.5
0,0.0897978602335478,1,0.5
1,0.806925969189618,1,0.5
0,0.3589900566144706,1,0.5
0,0.1505475045938152,1,0.5
1,0.9277990586723248,1,0.5
0,0.092563576268632,1,0.5
0,0.315664792384572,1,0.5
1,0.9322668506023692,1,0.5
0,0.1681388775198837,1,0.5
0,0.1521598807319873,1,0.5
1,0.5716274003616441,1,0.5
1,0.8844648052322774,1,0.5
0,0.164978371443501,1,0.5
0,0.110101712589633,1,0.5
0,0.0628097143275587,1,0.5
1,0.8757986552450041,1,0.5
0,0.4534312977951777,1,0.5
0,0.2417539295635167,1,0.5
0,0.2065345082736007,1,0.5
1,0.9453417864813196,1,0.5
0,0.2959392537748444,1,0.5
1,0.8896000301903206,1,0.5
1,0.6852770934193081,1,0.5
0,0.2658574373234709,1,0.5
0,0.1344530240984776,1,0.5
0,0.056562803084716,1,0.5
1,0.9239563095322196,1,0.5
0,0.6538248885318914,1,0.5
0,0.0241384280607703,1,0.5
1,0.7450802912214703,1,0.5
0,0.059387571669637,1,0.5
0,0.5310252150918425,1,0.5
0,0.094140755411547,1,0.5
0,0.3962437763742314,1,0.5
1,0.7932882522117937,1,0.5
0,0.4565839318405902,1,0.5
0,0.7803408628074214,1,0.5
0,0.8103768192145018,1,0.5
1,0.8686786466856052,1,0.5
1,0.7934738966795931,1,0.5
1,0.2916325178124531,1,0.5
1,0.3778288043606932,1,0.5
0,0.1955065954409928,1,0.5
0,0.1207150145963334,1,0.5
1,0.6896460258497032,1,0.5
1,0.2332144574803803,1,0.5
0,0.0599203850669854,1,0.5
1,0.7463160243770571,1,0.5
1,0.7274139041395933,1,0.5
0,0.1600582001940444,1,0.5
1,0.6424901049006878,1,0.5
0,0.1216826308843168,1,0.5
1,0.964832189563224,1,0.5
1,0.768641901320742,1,0.5
0,0.3464522924220346,1,0.5
0,0.5198510582337186,1,0.5
0,0.5596463005539156,1,0.5
0,0.1109123186162206,1,0.5
1,0.9015132254737662,1,0.5
1,0.6638252507113981,1,0.5
0,0.1132861893323854,1,0.5
0,0.3836730045618402,1,0.5
0,0.0521952918987242,1,0.5
1,0.8898713156104187,1,0.5
1,0.4484593364777417,1,0.5
1,0.61867911207676,1,0.5
0,0.3288356740206132,1,0.5
0,0.2203962347438423,1,0.5
1,0.9046824075165733,1,0.5
1,0.9168923383819134,1,0.5
1,0.7006759622841451,1,0.5
0,0.2879148037374645,1,0.5
1,0.7006225413139381,1,0.5
1,0.928328248326874,1,0.5
1,0.8958704846014921,1,0.5
0,0.0301901380709733,1,0.5
0,0.0327142278304321,1,0.5
0,0.2113360388586927,1,0.5
1,0.2039948443103068,1,0.5
1,0.6576628345086043,1,0.5
0,0.0315334500456617,1,0.5
1,0.1100437844993928,1,0.5
1,0.4191770499913435,1,0.5
1,0.8489754342634169,1,0.5
0,0.3007234263419758,1,0.5
1,0.617679127157391,1,0.5
1,0.8939397962893231,1,0.5
1,0.2754980462202698,1,0.5
1,0.6967441385911367,1,0.5
1,0.8903945033386131,1,0.5
0,0.7765062995611264,1,0.5
1,0.9118036651082972,1,0.5
0,0.1927034123070422,1,0.5
1,0.8236875868974941,1,0.5
1,0.920699979924036,1,0.5
1,0.8816920766203206,1,0.5
1,0.6843280341428092,1,0.5
1,0.7784262501881785,1,0.5
1,0.841512993172886,1,0.5
1,0.8912787364622737,1,0.5
1,0.8953006593665347,1,0.5
1,0.616009405053256,1,0.5
1,0.1566435410413528,1,0.5
1,0.8082562608121042,1,0.5
1,0.928692828873582,1,0.5
1,0.3949713601981284,1,0.5
0,0.1934248521730633,1,0.5
0,0.1684606147408236,1,0.5
0,0.6780400516484899,1,0.5
0,0.883255144165904,1,0.5
1,0.8042722711771179,1,0.5
1,0.2498024478791445,1,0.5
1,0.8880443470871758,1,0.5
0,0.8362469862512156,1,0.5
0,0.2427396044958016,1,0.5
0,0.1238100794478851,1,0.5
1,0.8318506055754237,1,0.5
0,0.083284379366815,1,0.5
1,0.241983508885866,1,0.5
1,0.7130749271840521,1,0.5
1,0.809131685160968,1,0.5
1,0.9018845799869978,1,0.5
0,0.6629595083920836,1,0.5
0,0.1556070117428796,1,0.5
0,0.0850725152537571,1,0.5
0,0.1949981569969057,1,0.5
1,0.9029691381588068,1,0.5
1,0.8325367101991124,1,0.5
0,0.0859398465826886,1,0.5
1,0.923849463592652,1,0.5
0,0.1235697794234573,1,0.5
0,0.5944722218530456,1,0.5
1,0.660277081926514,1,0.5
1,0.8676435776408955,1,0.5
1,0.8342731318778467,1,0.5
1,0.8732522610442314,1,0.5
1,0.872186434727373,1,0.5
1,0.6700769105462667,1,0.5
0,0.1526783200659635,1,0.5
1,0.5795877465873348,1,0.5
0,0.4595709453120509,1,0.5
1,0.7124893439528279,1,0.5
0,0.3827077583477419,1,0.5
