y_true,y_proba,relevance,threshold
1,0.8111446106341492,1,0.5
1,0.8107127004562948,1,0.5
1,0.7246507834021637,1,0.5
1,0.3495661826872623,1,0.5
1,0.9395907060085692,1,0.5
1,0.8789445666888315,1,0.5
1,0.8118068837331983,1,0.5
1,0.2117615209802502,1,0.5
1,0.9299328257928152,1,0.5
1,0.8797025407837529,1,0.5
1,0.9049139715707644,1,0.5
1,0.7173102647022769,1,0.5
1,0.9224389312725604,1,0.5
1,0.9558440774972228,1,0.5
1,0.6468938074081461,1,0.5
1,0.9387598023463686,1,0.5
1,0.157236382618682,1,0.5
1,0.915293910042579,1,0.5
1,0.9337173615083644,1,0.5
1,0.8753697173954322,1,0.5
1,0.9048936972381344,1,0.5
1,0.682992272209484,1,0.5
1,0.9016359258922688,1,0.5
1,0.3477012223457412,1,0.5
1,0.951408974255726,1,0.5
1,0.3089310591523432,1,0.5
1,0.8413052025822596,1,0.5
1,0.7046132758978306,1,0.5
1,0.8193237722132984,1,0.5
1,0.94854706220813,1,0.5
1,0.9023861820122006,1,0.5
1,0.886474149040628,1,0.5
1,0.9091489907324224,1,0.5
1,0.925553277991656,1,0.5
1,0.9370751798179532,1,0.5
1,0.8927399128989552,1,0.5
1,0.9451277629969804,1,0.5
1,0.9635499688207044,1,0.5
1,0.9433235556934652,1,0.5
1,0.8754343087870755,1,0.5
1,0.8825003183828821,1,0.5
1,0.9083830277935436,1,0.5
1,0.8254903275926082,1,0.5
1,0.8754039310477553,1,0.5
1,0.9003366710926253,1,0.5
1,0.8603832277423042,1,0.5
1,0.8885121947844699,1,0.5
1,0.73122455789094,1,0.5
1,0.8535145958236194,1,0.5
1,0.937296020250643,1,0.5
1,0.8863175025378979,1,0.5
1,0.9129136696076132,1,0.5
1,0.9390786389468364,1,0.5
1,0.6723427975882142,1,0.5
1,0.8468723757903582,1,0.5
1,0.840711638075528,1,0.5
1,0.896334542886928,1,0.5
1,0.8166407074621369,1,0.5
1,0.2604907697136229,1,0.5
1,0.8540726978287982,1,0.5
1,0.8998797345559523,1,0.5
1,0.905944767895384,1,0.5
1,0.8855565673495986,1,0.5
1,0.8409739095558543,1,0.5
1,0.7382034833710379,1,0.5
1,0.8768554705270352,1,0.5
1,0.8827486920745726,1,0.5
1,0.7351465187766273,1,0.5
1,0.9095238907895488,1,0.5
1,0.8686294423862235,1,0.5
1,0.8843088745927279,1,0.5
1,0.9072319368001276,1,0.5
1,0.5214319738960311,1,0.5
1,0.5310769762499506,1,0.5
1,0.9248165398092004,1,0.5
1,0.927098016568766,1,0.5
1,0.7948220836214885,1,0.5
1,0.4540667026583767,1,0.5
1,0.922719112357224,1,0.5
1,0.4509239707876976,1,0.5
1,0.5880584094848924,1,0.5
1,0.8858389425912835,1,0.5
1,0.4799422362641044,1,0.5
0,0.3280641059546944,1,0.5
0,0.1754332268843589,1,0.5
0,0.2151585061592024,1,0.5
0,0.2595344188181154,1,0.5
0,0.5270092993213974,1,0.5
0,0.1767187652108616,1,0.5
0,0.1494774378277991,1,0.5
0,0.1949961649673197,1,0.5
0,0.078161790979094,1,0.5
0,0.4464514634155302,1,0.5
0,0.2230767350695714,1,0.5
0,0.2009300024093594,1,0.5
0,0.643156199175842,1,0.5
0,0.2347245280051803,1,0.5
0,0.2783837752210096,1,0.5
0,0.1964227268278217,1,0.5
0,0.1105773074219002,1,0.5
0,0.1486932949571889,1,0.5
0,0.2050887297411105,1,0.5
0,0.3072709664456575,1,0.5
0,0.2343176556892311,1,0.5
0,0.0992269673348094,1,0.5
0,0.2883495824110991,1,0.5
0,0.1741454498134771,1,0.5
0,0.2794156783755129,1,0.5
0,0.2830864724596953,1,0.5
0,0.3083954541364166,1,0.5
0,0.2298252596774801,1,0.5
0,0.1729337650941726,1,0.5
0,0.2903554035932623,1,0.5
0,0.5830233588947819,1,0.5
0,0.4439437847848989,1,0.5
0,0.1318812266778534,1,0.5
0,0.3181855400288368,1,0.5
0,0.1601593014595465,1,0.5
0,0.1989305377498688,1,0.5
0,0.162316146047419,1,0.5
0,0.6271561343934772,1,0.5
0,0.1060032210461752,1,0.5
0,0.04586655534322,1,0.5
0,0.150641269218326,1,0.5
0,0.6640021197770279,1,0.5
0,0.5793877077083062,1,0.5
0,0.1573978686923272,1,0.5
0,0.3011732280824463,1,0.5
0,0.2370883881644946,1,0.5
0,0.3662682049163598,1,0.5
0,0.1382665481141306,1,0.5
0,0.289939289810798,1,0.5
0,0.3150438412422088,1,0.5
0,0.24977305359475,1,0.5
0,0.1457946917684605,1,0.5
0,0.2485421303502841,1,0.5
0,0.1664887580761306,1,0.5
0,0.1373971403831086,1,0.5
0,0.2069708487231251,1,0.5
0,0.1871542391997863,1,0.5
0,0.1665757432128103,1,0.5
0,0.2877960969217508,1,0.5
0,0.5968542041908838,1,0.5
0,0.3680190537713756,1,0.5
0,0.3383637535055826,1,0.5
0,0.2458043603832799,1,0.5
0,0.3072031028772454,1,0.5
0,0.229280868964265,1,0.5
0,0.3353340125994924,1,0.5
0,0.1121169878658225,1,0.5
0,0.2498385618452464,1,0.5
0,0.5511942823019766,1,0.5
0,0.1401138823411947,1,0.5
0,0.1454956404797006,1,0.5
0,0.1268458564477021,1,0.5
0,0.3461386793117277,1,0.5
0,0.1593990669374843,1,0.5
0,0.2570363818534892,1,0.5
0,0.1815073314667648,1,0.5
0,0.1842920782797247,1,0.5
0,0.5125157073290058,1,0.5
0,0.5676466189548228,1,0.5
0,0.1947967291590275,1,0.5
0,0.1707832815080628,1,0.5
0,0.2572060844410029,1,0.5
0,0.2825390070131425,1,0.5
0,0.1922064322938866,1,0.5
0,0.2688059702233331,1,0.5
0,0.1725824631008979,1,0.5
0,0.2223814068108767,1,0.5
0,0.4213287327883459,1,0.5
0,0.1679246789754761,1,0.5
0,0.1672964214531812,1,0.5
0,0.5841868046639987,1,0.5
0,0.2523101687740684,1,0.5
0,0.2698256886106175,1,0.5
0,0.1726036890085606,1,0.5
0,0.5901914096568999,1,0.5
0,0.2798450037058233,1,0.5
0,0.182759941028679,1,0.5
0,0.4867296211904617,1,0.5
0,0.2522222769544773,1,0.5
0,0.2653052109491206,1,0.5
0,0.559072574323712,1,0.5
0,0.152520967071552,1,0.5
0,0.088592360499049,1,0.5
0,0.4244657907386746,1,0.5
0,0.2392334311885691,1,0.5
0,0.1924344236811284,1,0.5
0,0.1637244383370164,1,0.5
0,0.170300778212939,1,0.5
0,0.1462725034412499,1,0.5
0,0.1652572333698955,1,0.5
0,0.1118819177972401,1,0.5
0,0.2548287418660759,1,0.5
0,0.3311722767680523,1,0.5
0,0.3162659573365702,1,0.5
0,0.0897760261462075,1,0.5
0,0.1593389562665997,1,0.5
0,0.2849237849118476,1,0.5
0,0.1696302478012478,1,0.5
0,0.4812600921614934,1,0.5
0,0.1975737314227089,1,0.5
0,0.1845081859223906,1,0.5
0,0.1737223291783146,1,0.5
0,0.253075613429305,1,0.5
0,0.0837365919019292,1,0.5
0,0.095993378896553,1,0.5
0,0.0528861447421383,1,0.5
0,0.5202432493049545,1,0.5
0,0.3135706445116294,1,0.5
0,0.2202993326162704,1,0.5
0,0.1254326551310049,1,0.5
0,0.2708862985421567,1,0.5
0,0.0825177690315242,1,0.5
0,0.2228926815270662,1,0.5
0,0.2219397660209824,1,0.5
0,0.1610980119882313,1,0.5
0,0.0767400924954178,1,0.5
0,0.163782407361811,1,0.5
0,0.1707922256153997,1,0.5
0,0.136345287856236,1,0.5
0,0.130118778240953,1,0.5
0,0.4498935053358123,1,0.5
0,0.1545959730246054,1,0.5
0,0.2654998015484536,1,0.5
0,0.206948988706847,1,0.5
0,0.1478755851024484,1,0.5
0,0.0738915528096201,1,0.5
0,0.3657589472532932,1,0.5
0,0.5248432067391537,1,0.5
0,0.1725828087160521,1,0.5
0,0.4686519271558072,1,0.5
0,0.251142659931916,1,0.5
0,0.3364452302646924,1,0.5
0,0.0724165268807718,1,0.5
0,0.0967904656503556,1,0.5
0,0.2837116243441054,1,0.5
0,0.3928365416476846,1,0.5
0,0.2959904269941737,1,0.5
0,0.162726422637757,1,0.5
0,0.3169721865669541,1,0.5
0,0.2365948039439512,1,0.5
0,0.0573135001390225,1,0.5
0,0.1522996708557643,1,0.5
0,0.1835115129666114,1,0.5
0,0.130912923347067,1,0.5
0,0.1733930156730549,1,0.5
0,0.1960993382695826,1,0.5
0,0.20538399289005,1,0.5
0,0.5594727467951353,1,0.5
0,0.1941855273650621,1,0.5
0,0.4782052167257636,1,0.5
0,0.0620684627691299,1,0.5
0,0.2031274165815923,1,0.5
0,0.109927531655683,1,0.5
0,0.1389774771254876,1,0.5
